丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2014/5/13,84.5713,84.9342,84.3856,84.8228,39.93M
2014/5/14,84.6328,85.3428,84.5342,84.8385,41.60M
2014/5/15,84.9571,85.2285,84.0056,84.1171,57.71M
2014/5/16,84.0899,85.3613,83.6285,85.3585,69.09M
2014/5/19,85.4071,86.7613,85.3328,86.3699,79.44M
2014/5/20,86.3585,86.6285,85.8185,86.3871,58.71M
2014/5/21,86.2613,86.6713,86.0085,86.6156,49.25M
2014/5/22,86.6571,87.1213,86.2999,86.7528,50.22M
2014/5/23,86.7499,87.8184,86.6385,87.7328,58.05M
2014/5/27,87.9828,89.4085,87.9471,89.3756,87.22M
2014/5/28,89.4313,89.9756,89.1113,89.1442,78.92M
2014/5/29,89.6928,90.9813,89.6813,90.7685,94.12M
2014/5/30,91.1399,92.0242,89.8428,90.4285,141M
2014/6/2,90.5656,90.6899,88.9285,89.8071,92.34M
2014/6/3,89.7799,91.2485,89.7499,91.0771,72.79M
2014/6/4,91.0628,92.5556,90.8728,92.1171,83.87M
2014/6/5,92.3142,92.767,91.8013,92.4785,75.95M
2014/6/6,92.8428,93.037,92.0671,92.2242,87.62M
2014/6/9,92.7,93.88,91.75,93.7,75.41M
2014/6/10,94.73,95.05,93.57,94.25,62.78M
2014/6/11,94.13,94.76,93.47,93.86,45.68M
2014/6/12,94.04,94.12,91.9,92.29,54.75M
2014/6/13,92.2,92.44,90.88,91.28,54.53M
2014/6/16,91.51,92.75,91.45,92.2,35.56M
2014/6/17,92.31,92.7,91.8,92.08,29.73M
2014/6/18,92.27,92.29,91.35,92.18,33.51M
2014/6/19,92.29,92.3,91.3389,91.86,35.53M
2014/6/20,91.85,92.55,90.9,90.91,101M
2014/6/23,91.32,91.62,90.6,90.83,43.69M
2014/6/24,90.75,91.74,90.19,90.28,39.04M
2014/6/25,90.21,90.7,89.65,90.36,36.87M
2014/6/26,90.37,91.05,89.8,90.9,32.63M
2014/6/27,90.82,92,90.77,91.98,64.03M
2014/6/30,92.1,93.725,92.09,92.93,49.59M
2014/7/1,93.52,94.07,93.13,93.52,38.22M
2014/7/2,93.865,94.06,93.09,93.48,28.47M
2014/7/3,93.67,94.1,93.2,94.03,22.89M
2014/7/7,94.14,95.99,94.1,95.968,56.47M
2014/7/8,96.27,96.8,93.92,95.35,65.22M
2014/7/9,95.44,95.95,94.76,95.39,36.44M
2014/7/10,93.76,95.55,93.52,95.035,39.69M
2014/7/11,95.36,95.89,94.8625,95.22,34.02M
2014/7/14,95.86,96.89,95.65,96.45,42.81M
2014/7/15,96.8,96.85,95.03,95.32,45.70M
2014/7/16,96.97,97.1,94.74,94.78,53.50M
2014/7/17,95.03,95.279,92.57,93.0899,57.30M
2014/7/18,93.62,94.74,93.02,94.43,49.99M
2014/7/21,94.99,95,93.72,93.939,39.08M
2014/7/22,94.68,94.89,94.12,94.72,55.20M
2014/7/23,95.42,97.88,95.17,97.19,92.92M
2014/7/24,97.035,97.32,96.42,97.03,45.73M
2014/7/25,96.85,97.84,96.64,97.671,43.47M
2014/7/28,97.82,99.24,97.55,99.02,55.32M
2014/7/29,99.33,99.44,98.25,98.38,43.14M
2014/7/30,98.44,98.7,97.67,98.15,33.01M
2014/7/31,97.16,97.45,95.33,95.6,56.84M
2014/8/1,94.9,96.62,94.81,96.13,48.51M
2014/8/4,96.37,96.58,95.17,95.59,39.96M
2014/8/5,95.36,95.68,94.36,95.12,55.93M
2014/8/6,94.75,95.48,94.71,94.96,38.56M
2014/8/7,94.93,95.95,94.1,94.48,46.71M
2014/8/8,94.26,94.82,93.28,94.74,41.87M
2014/8/11,95.27,96.08,94.8355,95.99,36.58M
2014/8/12,96.04,96.88,95.61,95.97,33.80M
2014/8/13,96.15,97.24,96.04,97.24,31.92M
2014/8/14,97.33,97.57,96.8,97.5,28.12M
2014/8/15,97.9,98.19,96.86,97.98,48.95M
2014/8/18,98.49,99.37,97.98,99.16,47.57M
2014/8/19,99.41,100.68,99.32,100.53,69.40M
2014/8/20,100.44,101.09,99.95,100.57,52.70M
2014/8/21,100.57,100.94,100.11,100.58,33.48M
2014/8/22,100.29,101.47,100.19,101.32,44.18M
2014/8/25,101.79,102.17,101.28,101.54,40.27M
2014/8/26,101.42,101.5,100.86,100.889,33.15M
2014/8/27,101.02,102.57,100.7,102.13,52.37M
2014/8/28,101.59,102.78,101.56,102.25,68.46M
2014/8/29,102.86,102.9,102.2,102.5,44.60M
2014/9/2,103.06,103.74,102.72,103.3,53.56M
2014/9/3,103.1,103.2,98.58,98.94,125M
2014/9/4,98.85,100.09,97.79,98.12,85.72M
2014/9/5,98.8,99.39,98.31,98.97,58.46M
2014/9/8,99.3,99.31,98.05,98.36,46.36M
2014/9/9,99.08,103.08,96.14,97.99,190M
2014/9/10,98.01,101.11,97.76,101,101M
2014/9/11,100.41,101.44,99.62,101.43,62.40M
2014/9/12,101.21,102.19,101.08,101.66,64.10M
2014/9/15,102.81,103.05,101.44,101.63,61.32M
2014/9/16,99.8,101.26,98.89,100.86,66.91M
2014/9/17,101.27,101.8,100.5922,101.58,60.93M
2014/9/18,101.93,102.35,101.56,101.79,37.30M
2014/9/19,102.29,102.35,100.5,100.96,70.90M
2014/9/22,101.8,102.14,100.58,101.06,52.79M
2014/9/23,100.6,102.94,100.54,102.64,63.40M
2014/9/24,102.16,102.85,101.2,101.75,60.17M
2014/9/25,100.51,100.71,97.72,97.87,100M
2014/9/26,98.53,100.75,98.4,100.75,62.37M
2014/9/29,98.65,100.435,98.63,100.11,49.77M
2014/9/30,100.81,101.54,100.53,100.75,55.26M
2014/10/1,100.59,100.69,98.7,99.18,51.49M
2014/10/2,99.27,100.22,98.04,99.9,47.76M
2014/10/3,99.44,100.21,99.04,99.62,43.47M
2014/10/6,99.95,100.65,99.42,99.62,37.05M
2014/10/7,99.43,100.12,98.73,98.75,42.09M
2014/10/8,98.76,101.11,98.31,100.8,57.40M
2014/10/9,101.54,102.38,100.61,101.02,77.38M
2014/10/10,100.69,102.03,100.3,100.73,66.33M
2014/10/13,101.33,101.78,99.81,99.81,53.58M
2014/10/14,100.39,100.52,98.57,98.75,63.69M
2014/10/15,97.97,99.15,95.18,97.54,101M
2014/10/16,95.55,97.72,95.41,96.26,72.15M
2014/10/17,97.5,99,96.81,97.67,68.18M
2014/10/20,98.315,99.96,98.22,99.76,77.52M
2014/10/21,103.02,103.02,101.27,102.47,94.62M
2014/10/22,102.84,104.11,102.6,102.99,68.26M
2014/10/23,104.08,105.051,103.63,104.83,71.07M
2014/10/24,105.18,105.49,104.53,105.22,47.05M
2014/10/27,104.85,105.48,104.7,105.11,34.19M
2014/10/28,105.4,106.74,105.35,106.74,48.06M
2014/10/29,106.65,107.37,106.36,107.34,52.69M
2014/10/30,106.959,107.35,105.9,106.98,40.65M
2014/10/31,108.01,108.04,107.21,108,44.64M
2014/11/3,108.22,110.3,108.01,109.4,52.28M
2014/11/4,109.36,109.49,107.72,108.6,41.57M
2014/11/5,109.1,109.3,108.125,108.86,37.44M
2014/11/6,108.6,108.79,107.8,108.7,34.97M
2014/11/7,108.75,109.32,108.55,109.01,33.69M
2014/11/10,109.02,109.33,108.67,108.83,27.20M
2014/11/11,108.7,109.75,108.4,109.7,27.44M
2014/11/12,109.38,111.43,109.37,111.25,46.94M
2014/11/13,111.8,113.45,111.6,112.82,59.52M
2014/11/14,113.15,114.19,113.05,114.18,44.06M
2014/11/17,114.27,117.28,113.3,113.99,46.75M
2014/11/18,113.94,115.69,113.89,115.47,44.22M
2014/11/19,115.44,115.74,113.8,114.67,41.87M
2014/11/20,114.91,116.86,114.85,116.31,43.40M
2014/11/21,117.51,117.57,116.03,116.47,57.18M
2014/11/24,116.85,118.77,116.62,118.625,47.45M
2014/11/25,119.07,119.75,117.45,117.6,68.84M
2014/11/26,117.94,119.1,117.83,119,40.83M
2014/11/28,119.27,119.4,118.05,118.93,24.81M
2014/12/1,118.81,119.25,111.27,115.07,83.81M
2014/12/2,113.5,115.75,112.75,114.63,59.35M
2014/12/3,115.75,116.35,115.11,115.93,43.06M
2014/12/4,115.77,117.2,115.29,115.49,42.16M
2014/12/5,115.99,116.08,114.64,115,38.32M
2014/12/8,114.1,114.648,111.62,112.4,57.66M
2014/12/9,110.19,114.3,109.35,114.12,60.21M
2014/12/10,114.41,114.85,111.54,111.95,44.57M
2014/12/11,112.26,113.8,111.34,111.62,41.47M
2014/12/12,110.46,111.87,109.58,109.73,56.03M
2014/12/15,110.7,111.6,106.35,108.225,67.22M
2014/12/16,106.37,110.16,106.26,106.745,60.79M
2014/12/17,107.12,109.84,106.82,109.41,53.41M
2014/12/18,111.87,112.65,110.66,112.65,59.01M
2014/12/19,112.26,113.24,111.66,111.78,88.43M
2014/12/22,112.16,113.49,111.97,112.94,45.17M
2014/12/23,113.23,113.33,112.46,112.54,26.03M
2014/12/24,112.58,112.71,112.01,112.01,14.48M
2014/12/26,112.1,114.52,112.01,113.99,33.72M
2014/12/29,113.79,114.77,113.7,113.91,27.60M
2014/12/30,113.64,113.92,112.11,112.52,29.88M
2014/12/31,112.82,113.13,110.21,110.38,41.40M
2015/1/2,111.39,111.44,107.35,109.33,53.20M
2015/1/5,108.29,108.65,105.41,106.25,64.29M
2015/1/6,106.54,107.43,104.63,106.26,65.80M
2015/1/7,107.2,108.2,106.695,107.75,40.11M
2015/1/8,109.23,112.15,108.7,111.89,59.36M
2015/1/9,112.67,113.25,110.21,112.01,53.70M
2015/1/12,112.6,112.63,108.8,109.25,49.65M
2015/1/13,111.43,112.8,108.91,110.22,67.09M
2015/1/14,109.04,110.49,108.5,109.8,48.96M
2015/1/15,110,110.06,106.66,106.82,60.01M
2015/1/16,107.03,107.58,105.2,105.99,78.51M
2015/1/20,107.84,108.8667,106.5,108.72,49.90M
2015/1/21,108.95,111.06,108.27,109.55,48.58M
2015/1/22,110.26,112.47,109.72,112.4,53.80M
2015/1/23,112.3,113.75,111.53,112.98,46.46M
2015/1/26,113.74,114.3626,112.8,113.1,55.61M
2015/1/27,112.42,112.48,109.03,109.14,95.57M
2015/1/28,117.625,118.12,115.31,115.31,146M
2015/1/29,116.32,119.19,115.56,118.9,84.44M
2015/1/30,118.4,120,116.85,117.16,83.75M
2015/2/2,118.05,119.17,116.08,118.63,62.74M
2015/2/3,118.5,119.09,117.61,118.65,51.92M
2015/2/4,118.5,120.51,118.309,119.56,70.15M
2015/2/5,120.02,120.23,119.25,119.94,42.25M
2015/2/6,120.02,120.25,118.45,118.93,43.71M
2015/2/9,118.55,119.84,118.43,119.72,38.89M
2015/2/10,120.17,122.15,120.16,122.02,62.01M
2015/2/11,122.77,124.92,122.5,124.88,73.56M
2015/2/12,126.06,127.48,125.57,126.46,74.47M
2015/2/13,127.28,127.28,125.65,127.08,54.27M
2015/2/17,127.49,128.88,126.92,127.83,63.15M
2015/2/18,127.625,128.78,127.45,128.715,44.89M
2015/2/19,128.48,129.03,128.33,128.45,37.36M
2015/2/20,128.62,129.5,128.05,129.495,48.95M
2015/2/23,130.02,133,129.66,133,70.97M
2015/2/24,132.94,133.6,131.17,132.17,69.23M
2015/2/25,131.56,131.6,128.15,128.79,74.71M
2015/2/26,128.785,130.87,126.61,130.415,91.29M
2015/2/27,130,130.57,128.24,128.46,62.01M
2015/3/2,129.25,130.28,128.3,129.09,48.10M
2015/3/3,128.96,129.52,128.09,129.36,37.82M
2015/3/4,129.1,129.56,128.32,128.54,31.67M
2015/3/5,128.58,128.75,125.76,126.41,56.52M
2015/3/6,128.4,129.37,126.26,126.6,72.84M
2015/3/9,127.96,129.57,125.06,127.14,88.53M
2015/3/10,126.41,127.22,123.8,124.51,68.86M
2015/3/11,124.75,124.77,122.11,122.24,68.94M
2015/3/12,122.31,124.9,121.63,124.45,48.36M
2015/3/13,124.4,125.3951,122.58,123.59,51.83M
2015/3/16,123.88,124.95,122.87,124.95,35.87M
2015/3/17,125.9,127.32,125.65,127.04,51.02M
2015/3/18,127,129.16,126.37,128.47,65.27M
2015/3/19,128.75,129.2451,127.4,127.495,45.81M
2015/3/20,128.25,128.4,125.16,125.9,68.70M
2015/3/23,127.12,127.85,126.52,127.21,37.71M
2015/3/24,127.23,128.04,126.56,126.69,32.84M
2015/3/25,126.54,126.82,123.38,123.38,51.66M
2015/3/26,122.76,124.88,122.6,124.24,47.57M
2015/3/27,124.57,124.7,122.91,123.25,39.55M
2015/3/30,124.05,126.4,124,126.37,47.10M
2015/3/31,126.09,126.49,124.355,124.43,42.09M
2015/4/1,124.82,125.12,123.1,124.25,40.62M
2015/4/2,125.03,125.56,124.19,125.32,32.22M
2015/4/6,124.47,127.51,124.33,127.35,37.19M
2015/4/7,127.64,128.1218,125.98,126.01,35.01M
2015/4/8,125.85,126.4,124.97,125.6,37.33M
2015/4/9,125.85,126.58,124.66,126.56,32.48M
2015/4/10,125.95,127.21,125.26,127.1,40.19M
2015/4/13,128.37,128.57,126.61,126.85,36.37M
2015/4/14,127,127.29,125.91,126.3,25.52M
2015/4/15,126.41,127.13,126.01,126.78,28.97M
2015/4/16,126.28,127.1,126.11,126.17,28.37M
2015/4/17,125.55,126.14,124.46,124.75,51.96M
2015/4/20,125.57,128.12,125.17,127.6,47.05M
2015/4/21,128.1,128.2,126.67,126.91,32.44M
2015/4/22,126.99,128.87,126.32,128.62,37.65M
2015/4/23,128.3,130.42,128.14,129.67,45.77M
2015/4/24,130.49,130.63,129.23,130.28,44.53M
2015/4/27,132.31,133.13,131.15,132.65,96.95M
2015/4/28,134.455,134.54,129.57,130.56,119M
2015/4/29,130.16,131.59,128.3,128.64,63.39M
2015/4/30,127.5,127.88,124.58,125.15,83.20M
2015/5/1,126.1,130.13,125.3,128.95,58.51M
2015/5/4,129.5,130.57,128.26,128.7,50.99M
2015/5/5,128.15,128.4498,125.78,125.8,49.27M
2015/5/6,126.56,126.75,123.36,125.01,72.14M
2015/5/7,124.77,126.08,124.02,125.26,43.94M
2015/5/8,126.68,127.62,126.11,127.62,55.55M
2015/5/11,127.39,127.56,125.625,126.32,42.04M
2015/5/12,125.6,126.88,124.82,125.865,48.16M
2015/5/13,126.15,127.19,125.87,126.01,34.69M
2015/5/14,127.41,128.95,127.16,128.95,45.20M
2015/5/15,129.07,129.49,128.21,128.77,38.21M
2015/5/18,128.38,130.72,128.36,130.19,50.88M
2015/5/19,130.69,130.88,129.64,130.07,44.63M
2015/5/20,130,130.98,129.34,130.06,36.45M
2015/5/21,130.07,131.63,129.83,131.39,39.73M
2015/5/22,131.6,132.97,131.4,132.54,45.60M
2015/5/26,132.6,132.91,129.12,129.62,70.70M
2015/5/27,130.34,132.26,130.05,132.045,45.83M
2015/5/28,131.86,131.95,131.1,131.78,30.73M
2015/5/29,131.23,131.45,129.9,130.28,50.88M
2015/6/1,131.2,131.39,130.05,130.535,32.11M
2015/6/2,129.86,130.655,129.32,129.96,33.67M
2015/6/3,130.66,130.94,129.9,130.12,30.98M
2015/6/4,129.58,130.58,128.91,129.36,38.45M
2015/6/5,129.5,129.69,128.36,128.65,35.63M
2015/6/8,128.9,129.21,126.83,127.8,52.67M
2015/6/9,126.7,128.08,125.62,127.42,56.08M
2015/6/10,127.92,129.34,127.85,128.88,39.09M
2015/6/11,129.18,130.18,128.475,128.59,35.39M
2015/6/12,128.185,128.33,127.11,127.17,36.89M
2015/6/15,126.1,127.24,125.71,126.92,43.99M
2015/6/16,127.03,127.85,126.37,127.6,31.49M
2015/6/17,127.72,127.88,126.74,127.3,32.92M
2015/6/18,127.23,128.31,127.22,127.88,35.41M
2015/6/19,127.71,127.82,126.4,126.6,54.72M
2015/6/22,127.49,128.06,127.08,127.61,34.04M
2015/6/23,127.48,127.61,126.8792,127.03,30.27M
2015/6/24,127.21,129.8,127.12,128.11,55.28M
2015/6/25,128.86,129.2,127.5,127.5,31.94M
2015/6/26,127.67,127.99,126.51,126.75,44.07M
2015/6/29,125.46,126.47,124.48,124.53,49.16M
2015/6/30,125.57,126.12,124.86,125.425,44.37M
2015/7/1,126.9,126.94,125.99,126.6,30.24M
2015/7/2,126.43,126.69,125.77,126.44,27.21M
2015/7/6,124.94,126.23,124.85,126,28.06M
2015/7/7,125.89,126.15,123.77,125.69,46.95M
2015/7/8,124.48,124.64,122.54,122.57,60.76M
2015/7/9,123.85,124.06,119.22,120.07,78.60M
2015/7/10,121.94,123.85,121.21,123.28,61.35M
2015/7/13,125.03,125.755,124.32,125.66,41.44M
2015/7/14,126.04,126.37,125.04,125.61,31.77M
2015/7/15,125.72,127.15,125.58,126.82,33.65M
2015/7/16,127.74,128.57,127.35,128.51,36.22M
2015/7/17,129.08,129.62,128.31,129.62,46.16M
2015/7/20,130.97,132.97,130.7,132.07,58.90M
2015/7/21,132.85,132.92,130.32,130.75,76.76M
2015/7/22,121.99,125.5,121.99,125.22,115M
2015/7/23,126.2,127.09,125.06,125.16,51.00M
2015/7/24,125.32,125.74,123.9,124.5,42.16M
2015/7/27,123.09,123.61,122.12,122.77,44.46M
2015/7/28,123.38,123.91,122.55,123.38,33.62M
2015/7/29,123.15,123.5,122.27,122.99,37.01M
2015/7/30,122.32,122.5699,121.71,122.37,33.63M
2015/7/31,122.6,122.6425,120.91,121.3,42.88M
2015/8/3,121.5,122.57,117.52,118.44,69.98M
2015/8/4,117.42,117.7,113.25,114.64,124M
2015/8/5,112.95,117.44,112.1,115.4,99.31M
2015/8/6,115.97,116.5,114.115,115.13,52.90M
2015/8/7,114.58,116.25,114.5,115.52,38.67M
2015/8/10,116.53,119.99,116.53,119.72,54.95M
2015/8/11,117.81,118.18,113.33,113.49,97.08M
2015/8/12,112.53,115.42,109.63,115.24,102M
2015/8/13,116.04,116.4,114.54,115.15,48.54M
2015/8/14,114.32,116.31,114.01,115.96,42.93M
2015/8/17,116.04,117.65,115.5,117.16,40.88M
2015/8/18,116.43,117.44,116.01,116.5,34.56M
2015/8/19,116.1,116.52,114.68,115.01,48.29M
2015/8/20,114.08,114.35,111.63,112.65,68.50M
2015/8/21,110.43,111.9,105.645,105.76,128M
2015/8/24,94.87,108.8,92,103.12,162M
2015/8/25,111.11,111.11,103.5,103.74,104M
2015/8/26,107.085,109.89,105.05,109.69,96.77M
2015/8/27,112.23,113.24,110.02,112.92,84.62M
2015/8/28,112.17,113.31,111.54,113.29,53.16M
2015/8/31,112.03,114.53,112,112.76,56.23M
2015/9/1,110.15,111.88,107.36,107.72,76.85M
2015/9/2,110.23,112.34,109.131,112.34,61.89M
2015/9/3,112.49,112.78,110.04,110.37,53.23M
2015/9/4,108.97,110.45,108.51,109.27,50.00M
2015/9/8,111.65,112.56,110.32,112.31,54.84M
2015/9/9,113.76,114.02,109.77,110.15,85.01M
2015/9/10,110.27,113.2825,109.9,112.57,62.89M
2015/9/11,111.79,114.21,111.76,114.21,49.92M
2015/9/14,116.58,116.89,114.86,115.31,58.36M
2015/9/15,115.93,116.53,114.42,116.28,43.34M
2015/9/16,116.25,116.54,115.44,116.41,37.17M
2015/9/17,115.66,116.49,113.715,113.92,64.11M
2015/9/18,112.21,114.3,111.87,113.45,74.29M
2015/9/21,113.67,115.37,113.66,115.21,50.22M
2015/9/22,113.38,114.18,112.5201,113.4,50.35M
2015/9/23,113.63,114.72,113.3,114.32,35.76M
2015/9/24,113.25,115.5,112.37,115,50.22M
2015/9/25,116.44,116.69,114.02,114.71,56.15M
2015/9/28,113.85,114.57,112.44,112.44,52.11M
2015/9/29,112.83,113.51,107.86,109.06,73.37M
2015/9/30,110.17,111.54,108.73,110.3,66.47M
2015/10/1,109.07,109.62,107.31,109.58,63.93M
2015/10/2,108.01,111.0136,107.55,110.38,58.02M
2015/10/5,109.88,111.3698,109.07,110.78,52.06M
2015/10/6,110.63,111.74,109.765,111.31,48.86M
2015/10/7,111.74,111.77,109.41,110.78,46.77M
2015/10/8,110.19,110.19,108.21,109.5,61.98M
2015/10/9,110,112.28,109.49,112.12,52.77M
2015/10/12,112.73,112.75,111.44,111.6,30.47M
2015/10/13,110.82,112.45,110.68,111.79,33.05M
2015/10/14,111.29,111.52,109.56,110.21,44.46M
2015/10/15,110.93,112.1,110.49,111.86,37.67M
2015/10/16,111.78,112,110.53,111.04,39.23M
2015/10/19,110.8,111.75,110.11,111.73,29.76M
2015/10/20,111.34,114.17,110.82,113.77,48.97M
2015/10/21,114,115.58,113.7,113.76,42.33M
2015/10/22,114.33,115.5,114.1,115.5,41.65M
2015/10/23,116.7,119.228,116.33,119.08,59.37M
2015/10/26,118.08,118.13,114.92,115.28,66.33M
2015/10/27,115.4,116.54,113.99,114.55,69.88M
2015/10/28,116.93,119.3,116.06,119.27,85.55M
2015/10/29,118.7,120.69,118.27,120.53,51.23M
2015/10/30,120.99,121.22,119.45,119.5,49.37M
2015/11/2,119.87,121.36,119.61,121.18,32.20M
2015/11/3,120.79,123.49,120.7,122.57,45.52M
2015/11/4,123.13,123.82,121.62,122,44.89M
2015/11/5,121.85,122.69,120.18,120.92,39.55M
2015/11/6,121.11,121.81,120.62,121.06,33.04M
2015/11/9,120.96,121.81,120.05,120.57,33.87M
2015/11/10,116.9,118.07,116.061,116.77,59.13M
2015/11/11,116.37,117.42,115.21,116.11,45.22M
